shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Air Max Ultra Mark Parker, Nike, 848625-401, 200, 120, 79, 79, 6374fd8803a96e36ed3d3f44, Nike Air Max Ultra, Deep Royal Blue/Black-White, 2016-03-24, The Air Max MP Ultra ‘Mark Parker’ was included in Nike’s 2016 Air Max Day collection dropping alongside separate releases from the Nike CEO’s HTM partners Hiroshi Fujiwara and Tinker Hatfield. Parker’s cotemporary take on the Air Classic BW features a blue mesh upper with no-sew overlays in navy blue and black contrasted by pops of white on the Swoosh and eyelets.
adidas Nemeziz Tango 17+ Ultra Boost Legend Ink, adidas, CG3658, 200, 79, 75, 75, 6374fd8803a96e36ed3d3f46, adidas Nemeziz Tango 17+ Ultra Boost, Legend Ink/Legend Ink/Energy Blue, 2017-08-10, The Nemeziz Tango 17+ 360 Agility UltraBoost ‘Legend Ink’ brings performance soccer style to the street placing the stretchy upper of adidas’ soccer shoe atop a responsive Boost midsole. Finished in blue and black stripes different widths of tension tape wrap around the foot for an adaptive fit. The wraparound construction is supported by a molded heel counter borrowed from the UltraBoost.
adidas Ultra Boost Mid Prototype, adidas, BD7399, 220, 93, 53, 53, 6374fd8803a96e36ed3d3f47, adidas Ultra Boost Mid, White/White/Blue, 2018-05-05, The UltraBoost Mid ‘Prototype’ gives nod to all the adidas silhouettes that never made it into production. The mid-top features a Solar Yellow Primeknit upper with navy and grey overlays High Res Blue ribbed collar and white Three-Stripes branding. Completing the look are a full-length Boost midsole and stabilizing heel counter.
adidas Ultra Boost 1.0 Naked Waves Pack, adidas, BB1141, 180, 225, 177, 177, 6374fd8803a96e36ed3d3f48, adidas Ultra Boost 1.0, Light Aqua/Gum, 2016-12-23, Released in December 2016 on this oceanic colorway adidas Consortium teamed up with Danish retailer Naked. The silhouette features a Primeknit upper in light aqua wool Naked tongue branding white boost midsole light aqua heel cage laces and outsole.
adidas Ultra Boost 2020 Chinese New Year (2021), adidas, GZ8988, 180, 76, 70, 70, 6374fd8803a96e36ed3d3f49, adidas Ultra Boost 2020, Core Black/Gold Metallic-Collegiate Purple, 2021-02-28, Releasing to celebrate the Year of the Ox the UltraBoost 20 'Chinese New Year' features vibrant detailing. Built with a black Primeknit base the upper incorporates Primeblue which includes recycled materials made in part with Parley Ocean Plastic. The Three-Stripes on the lacing cage sport a gradient finish while the elastane heel highlights the look via celebratory graphics. Underfoot full-length Boost provides cushioning giving way to Continental rubber outsole for traction.
adidas Ultra Boost Uncaged Triple Black 2.0, adidas, BA7996, 200, 270, 240, 240, 6374fd8803a96e36ed3d3f4a, adidas Ultra Boost Uncaged, Core Black, 2016-12-03, The UltraBoost Uncaged 'Triple Black' puts a minimalist colorway on its minimalist design. Featuring a black Primeknit upper with a subtle pixelated design the matching black heel counter adds stability while the shoe forgoes the usual lacing cage. A black Boost midsole and Continental rubber outsole finish off the monochromatic look.
adidas Ultra Boost Uncaged Solebox, adidas, S80338, 180, 277, 150, 150, 6374fd8803a96e36ed3d3f4b, adidas Ultra Boost Uncaged, Grey, 2016-03-12, The Solebox Ultra Boost Uncaged was developed for the third stop of the 2016 Consortium Tour. Inspired by Berlin's coat of armsweapons designer Hikmet Sugoer combined a gray uncaged knit top with suede accents and a crimson rubber outsole.
adidas Ultra Boost 2 Foot Locker Asterisk Collective, adidas, EF2901, 180, 110, 100, 100, 6374fd8803a96e36ed3d3f4c, adidas Ultra Boost 2, Collegiate Royal/Cloud White/Solar Red, 2019-05-18, Released through Foot Locker's Asterisk Collective initiative designed to bring creatives together the UltraBoost 2.0 'Asterisk' features a mix of Collegiate Royal Solar Red and black on its Primeknit upper. Supported by a Three-Stripes lacing cage and external heel counter the lace deubré sports Asterisk branding. Underfoot a black Boost midsole gives way to a Continental rubber outsole.
adidas Ultra Boost 3.0 Grey Leather Cage, adidas, BB1092, 200, 164, 139, 139, 6374fd8803a96e36ed3d3f4d, adidas Ultra Boost 3.0, Mystery Grey/Core Black-Running White, 2017-03-31, Releasing alongside a black colorway the UltraBoost 3.0 Limited 'Leather Cage' features its signature lacing cage in a leather build. The Mid Grey look is matched by the Primeknit upper and heel counter which also sports a tan suede application. The tooling takes on a more conventional finish with a white Boost unit and black Continental rubber outsole.
adidas Ultra Boost 3.0 Night Cargo, adidas, S80637, 180, 131, 146, 144, 6374fd8803a96e36ed3d3f4e, adidas Ultra Boost 3.0, Night Cargo/Night Cargo/Clay Brown, 2017-02-01, The UltraBoost 3.0 'Night Cargo' puts a utilitarian colorway on its functional running build. Featuring Night Cargo throughout its Primeknit construction the shoe is supported by a tonal lacing cage and a black heel counter. A white Boost unit provides cushioning while the neutral Continental rubber outsole completes the look.
adidas Ultra Boost 4.0 Chinese New Year (2018), adidas, BB6173, 180, 126, 80, 80, 6374fd8803a96e36ed3d3f50, adidas Ultra Boost 4.0, Core Black/High Res Red/Grey Five, 2018-01-01, The UltraBoost 4.0 ‘Chinese New Year’ celebrates the lunar holiday with a two-tone red and black Primeknit upper accented with complementary hits of black on the midfoot cage and molded heel counter. Special details include a Year of the Dog-inspired tongue tag and a unique grey marbling effect on the shoe’s laces and collar lining.
adidas Ultra Boost 2.0 Triple White (Youth), adidas, BA9274, 150, 219, 146, 145, 6374fd8803a96e36ed3d3f52, adidas Ultra Boost 2.0, , 2016-05-31, The UltraBoost 2.0 J 'Triple White' updates the build of the UltraBoost 1.0 by trading the mesh collar for a Primeknit build. Supported by a tonal lacing cage and heel counter the white Boost midsole and Continental rubber outsole maintain the monochromatic look.
adidas Ultra Boost Eddie Huang Chinese New Year (2019), adidas, F36426, 200, 185, 130, 130, 6374fd8803a96e36ed3d3f56, adidas Ultra Boost, Scarlet/Core Black/Gold Metallic, 2019-02-07, A collaboration between Eddie Huang and adidas the Eddie Huang x UltraBoost 1.0 'Chinese New Year' helped celebrate Chinese New Year 2019. The classic runner features a scarlet finish on its flexible Primeknit upper with tonal suede overlays supporting the fit. A gold chinese character accents the heel counter with a gold panda logo on the right tongue. Underfoot a white Boost midsole provides cushioning giving way to a black Continental rubber outsole for traction.
adidas Ultra Boost 21 Hazy Orange (W), adidas, FY0426, 180, 66, 59, 59, 6374fd8803a96e36ed3d3f57, adidas Ultra Boost 21, Hazy Rose/Haze Rose/Ash Pearl, 2021-03-01, Sporting a vibrant two-tone look the Wmns UltraBoost 21 'Hazy Rose' is a performance runner with a sustainable build. The upper is built with a mix of Primeknit Parley Ocean Plastic and zero virgin polyester finished entirely in pink. A tonal Three-Stripes lacing cage secures the fit with an external heel counter for stability while underfoot full-length Boost provides cushioning. Updating adidas' Torsion system Linear Energy Push is included for added responsiveness in the tooling.
adidas Ultra Boost 3.0 Trace Cargo, adidas, BA7748, 200, 145, 125, 125, 6374fd8803a96e36ed3d3f58, adidas Ultra Boost 3.0, Trace Cargo/Core Black-Footwear White, 2017-01-01, The UltraBoost 3.0 Limited 'Trace Cargo' emerges with a military-inspired colorway combining Trace Cargo and neutral accents on a Primeknit upper. Supported by a tonal lacing cage and heel counter a white Boost midsole provides cushioning and contrast. A black Continental rubber outsole is included for traction.
adidas Ultra Boost 2020 ISS US National Lab Solar Red, adidas, FV8449, 180, 110, 100, 100, 6374fd8803a96e36ed3d3f5a, adidas Ultra Boost 2020, Solar Red/Blue Violet Metallic/Footwear White, 2019-12-05, Released in December 2019 adidas and NASA's ISS US National Lab created a pack of the UltraBoost 2020 to test in space with the idea of enhancing future renditions. This Solar Red offering is developed for zero-gravity performance in Primeknit featuring a reinforced toe and neoprene heel. The retooled Three-Stripes cage and heel frame shimmer with iridescent elements. The shoe retains the brand's dual-density Boost midsole and grippy rubber outsole.
adidas Ultra Boost 3.0 Triple Black 2.0, adidas, CG3038, 180, 196, 173, 173, 6374fd8803a96e36ed3d3f5c, adidas Ultra Boost 3.0, Core Black/Core Black/Utility Black, 2017-06-28, The UltraBoost 3.0 Limited 'Triple Black 2.0' emerges with a similar design as the the Ultra Boost 3.0 ‘Triple Black’ but with a few notable changes. The Primeknit upper has darkened while the black midfoot cage takes on an opaque look rather than translucent. The look features a more monochromatic look overall as the grey torsion system branding has been blacked-out while the heel cup features a textured matte finish with glossy black branding. Underfoot the only hit of color arrives via the Boost unit visible through the outsole.
adidas Ultra Boost 1.0 Texas A&M, adidas, FY5810, 180, 250, 149, 149, 6374fd8803a96e36ed3d3f5e, adidas Ultra Boost 1.0, Team Maroon/Cloud White/Team College Burgundy, 2020-09-04, Giving the nod to College Station's football team the UltraBoost 1.0 'NCAA Pack - Texas A&M' released as part of the NCAA Pack. The shoe's Primeknit upper appears in Team Maroon and Team College Burgundy with white Three-Stripes on the lacing cage completing the team look. An external heel counter provides stability while the interchangeable tongue tags display Texas A&M or adidas branding. 'Gig Em' appears on the custom sockliner.
adidas Ultra Boost 2019 Toy Story Buzz Lightyear (Youth), adidas, EF0933, 160, 95, 98, 98, 6374fd8803a96e36ed3d3f5f, adidas Ultra Boost 2019, White/Green/Purple, 2019-06-21, The Toy Story 4 x UltraBoost 19 Kids 'Buzz Lightyear' is a kids' shoe that gives the nod to the iconic space ranger. The shoe's upper is built with Primeknit finished in a mix of Solar Yellow and Solar Red modeled after the character's suit. The purple on the Fitcounter heel counter is modeled after Buzz's wings with Buzz himself on the insole. Underfoot a full-length Boost midsole gives way to a rubber outsole.
adidas Ultra Boost 2019 White Multi-Color, adidas, B37708, 180, 171, 130, 130, 6374fd8803a96e36ed3d3f61, adidas Ultra Boost 2019, Cloud White/Crystal White/Blue, 2019-02-13, The UltraBoost 19 'Refract' works a series of colors into is knit construction. The performance runner features a Primeknit 360 upper with a colorful mix of hues throughout its white and blue base. A translucent branded cage supports the fit as does a Fitcounter heel counter. Underfoot a white Boost midsole houses a Torsion bar with a Continental rubber outsole providing traction.
adidas Ultra Boost 4.0 Chalk White Active Red (W), adidas, DB3209, 180, 169, 102, 90, 6374fd8803a96e36ed3d3f62, adidas Ultra Boost 4.0, Chalk White/Chalk White/Active Red, 2018-12-04, adidas blends a series of Active Red and white hues into the women’s exclusive Primeknit construction of the UltraBoost 4.0 ‘Active Red.’ Offset with Chalk White tones on the laces and branding the shoe also incorporates the brand’s signature Boost midsole cushioning.
adidas Ultra Boost Uncaged Non Dyed White Oreo, adidas, BA9616, 180, 193, 177, 177, 6374fd8803a96e36ed3d3f63, adidas Ultra Boost Uncaged, Non Dyed/Footwear White/Collegiate Navy, 2016-11-30, The UltraBoost Uncaged 'Non Dyed' features a pixelated Primeknit upper that highlights its otherwise-white design. Supported by a sock-like collar and a heel counter the shoe forgoes the usual lacing cage. White tooling includes a Boost midsole and Continental rubber outsole.
adidas Ultra Boost 20 Core Black Gold Metallic, adidas, EG0754, 180, 95, 95, 95, 6374fd8803a96e36ed3d3f68, adidas Ultra Boost 20, Core Black/Core Black/Gold Metallic, 2020-03-12, The UltraBoost 2020 'Black Gold' brings an elevated accent to its performance running construction. Built with Primeknit the upper appears in black supported by a tonal Three-Stripes lacing cage. A metallic gold Fitcounter heel counter adds color and stability while underfoot a Black Boost midsole gives way to a tonal Continental rubber outsole for traction.
Nike Air Max 90 Ultra Superfly T, Nike, 850613-001, 240, 150, 68, 68, 6374fd8803a96e36ed3d3f6a, Nike Air Max 90, Black/Dark Grey/White, 2016-03-22, Released for Air Max Day 2016 the Air Max 90 Ultra Superfly 'Tinker Hatfield' combines elements of the Air Max 90 and Mercurial Superfly. The former serves as the base of the hybrid silhouette including the usual blocked construction and a midsole that houses visible Air in the heel. The extended bootie build draws from the Mercurial with pull-loops on the front and back for easy on and off. The smooth and textured construction is finished in a mix of red blue black and white while the Ultra tooling is designed to be more lightweight. The shoe released with a unique hang-tag and a black shoebox.
adidas Ultra Boost 20 Marble Black, adidas, EG1342, 180, 135, 150, 120, 6374fd8803a96e36ed3d3f6b, adidas Ultra Boost 20, Core Black/Cloud White/Signal Coral, 2020-03-08, The UltraBoost 2020 'Splatter' brings stylized tooling to the performance runner. The shoe's Primeknit upper appears in black with Tailored Fiber Placement supporting the forefoot. A Fitcounter heel counter is included for stability while underfoot the Boost midsole sports a paint splatter design. A Continental rubber outsole provides traction.
adidas Ultra Boost 20 NASA Core Black (W), adidas, FZ0174, 180, 71, 45, 45, 6374fd8803a96e36ed3d3f6c, adidas Ultra Boost 20, Core Black/Iron Metallic/Carbon, 2020-12-06, Made in collaboration with the American space agency the NASA x Wmns UltraBoost 20 'Black Carbon' emerges with updated tooling. Namely the shoe's Boost midsole features a construction tested in zero-gravity conditions. The white and orange element contrasts the upper which appears in black and is built with Primeblue which incorporates Parley Ocean Plastic. The tongues include mismatched Artemis badges as a nod to the NASA program that aims to send astronauts back to the moon.
adidas Ultra Boost 3.0 Clear Grey, adidas, BB6059, 180, 200, 199, 199, 6374fd8803a96e36ed3d3f6e, adidas Ultra Boost 3.0, Clear Grey, 2016-12-06, The UltraBoost 3.0 'Clear Grey' helped launch the UltraBoost 3.0. Featuring a patterned Clear Grey Primeknit upper the tonal look up top is contrasted by a white Boost midsole underfoot. A black Continental rubber outsole provides traction.
adidas Ultra Boost 2019 Oreo (W), adidas, B75879, 180, 82, 75, 75, 6374fd8803a96e36ed3d3f6f, adidas Ultra Boost 2019, Core Black/Grey Six/Grey Four, 2019-02-21, The Wmns UltraBoost 19 'Oreo' emerges with a classic two-tone look. Part of a seven-colorway collection in Febuary 2019 the shoe's Primeknit 360 upper works a mix of black and white into its construction supported by a black lacing cage and Fitcounter heel counter. Underfoot a white Boost midsole works with a Torsion bar for cushioning and stability giving way to a black Continental rubber outsole for traction.
adidas Ultra Boost Sky Tint Black, adidas, H02811, 180, 136, 134, 134, 6374fd8803a96e36ed3d3f71, adidas Ultra Boost, Core Black/Yellow Tint-Sky Tint, 2021-01-13, The UltraBoost 'Black Camo' brings unique styling to the classic performance runner. The shoe's upper features a Primeknit construction finished in a greyscale camouflage-style print and bolstered by a no-sew overlay at the toe. Pastel hits highlight the Three-Stripes lacing cage while a TPU heel counter is included for stability. Underfoot a contrasting black Boost midsole provides cushioning giving way to Continental rubber outsole for traction.
adidas Ultra Boost 3.0 Black Silver, adidas, BA8923, 200, 185, 160, 160, 6374fd8803a96e36ed3d3f72, adidas Ultra Boost 3.0, Core Black/Core Black-Silver Grey, 2017-03-31, Part of adidas' Spring 2017 collection the UltraBoost 3.0 Limited 'Black Silver' features a Core Black Primeknit upper that works a silver pattern into its knit. Supported by a partially translucent lacing cage and a solid black heel counter the tonal tooling includes a Boost midsole and Continental rubber outsole.
adidas Ultra Boost 20 Lab Core White Signal Green, adidas, GY8108, 180, 78, 90, 90, 6374fd8803a96e36ed3d3f73, adidas Ultra Boost 20 Lab, Cloud White/Core Black/Signal Green, 2021-09-09, Emerging with vibrant accents the UltraBoost 20 Lab 'White Signal Green' is a performance running shoe. Built with knit textile the shoe's upper appears in white contrasted by reflective black Three-Stripes on the side wall. The external heel counter eyelets and lace lock around the heel all highlight the look in Signal Green while underfoot a full-length Boost midsole provides cushioning. A Continental rubber outsole is included for traction.
adidas Ultra Boost DNA CC1 White Screaming Orange, adidas, FZ2542, 180, 87, 81, 81, 6374fd8803a96e36ed3d3f75, adidas Ultra Boost DNA CC1, Cloud White/Cloud White/Screaming Orange, 2021-03-11, Inspired by adidas' Climacool silhouettes the UltraBoost DNA CC_1 'White Screaming Orange' emerges with a breathable construction. The shoe's upper is built with a Primeknit base incorporating recycled materials and UV reactive technology revealing various colors under sunlight. The design is overlaid by a layered RPU cage while underfoot a white Boost midsole provides cushioning with a tricolor Continental rubber outsole for traction.
adidas Ultra Boost 21 Mississippi, adidas, GY0430, 180, 139, 78, 78, 6374fd8803a96e36ed3d3f76, adidas Ultra Boost 21, Cloud White/Team Maroon/Grey, 2021-08-26, From the NCAA pack is the adidas UltraBoost 21 'Mississippi State' paying homage toe the Bulldogs. The upper partially features recycled Parley Ocean Plastic and the Team Maroon is in the three-stripes and external heel counter. 'Hail State' is on the right sockliner with the woven heel tag having dual adidas and Mississippi State branding. Mismatched chenille tongue tags have the adidas logo and the Bully's. This running shoe also consists of a Boost midsole with a Continental rubber outsole with adidas' LEP system for a faster response.
adidas Ultra Boost Black Grey (W), adidas, AF5141, 180, 135, 90, 90, 6374fd8803a96e36ed3d3f79, adidas Ultra Boost, Core Black/Core Black/Grey, 2018-12-07, The Wmns UltraBoost 2.0 'Black Grey' features a black upper with a greyscale gradient pattern on the toe. Supported by a tonal lacing cage more grey emerges on the supportive heel counter. A classic white Boost unit provides cushioning giving way to a black Continental rubber outsole for traction.
adidas 4D Fusio Black Ultra Purple, adidas, FY3609, 200, 81, 73, 73, 6374fd8803a96e36ed3d3f7a, adidas 4D Fusio, Cloud White/Ultra Purple/Core Black, 2021-04-01, The 4D Fusio 'Black Ultra Purple' emerges with a gradient look throughout its modern performance construction. Built with Primeknit the shoe's upper appears in a mix of black and white with the TPU overlay along the base of the shoe sporting a similiar effect but in more vibrant colors. Underfoot a solid black 3D-printed midsole provides cushioning giving way to a rubber outsole for traction.
Nike Air Max 90 Ultra Moire Bright Crimson, Nike, 819477-600, 130, 240, 220, 220, 6374fd8803a96e36ed3d3f7b, Nike Air Max 90, Bright Crimson/White/Bright Crimson, 2016-01-02, The Air Max 90 Ultra Moire ‘Bright Crimson’ updates Tinker Hatfield’s classic design with a seamless one-piece upper. Finished in monochromatic red the synthetic build maintains the shoe’s classic lines while adding all-over perforated detailing for added breathability. Matching red is used on the Nike Ultra midsole which is cored out for reduced weight.
adidas Ultra Boost 20 Stella McCartney Intense Green (W), adidas, EG1070, 230, 136, 100, 100, 6374fd8803a96e36ed3d3f7d, adidas Ultra Boost 20, Intense Green/Bright Royal/Fresh Lemon, 2020-01-15, The Stella McCartney x Wmns UltraBoost 20 'Intense Green' is a sustainable shoe. Built with Primeknit the upper is constructed using Parley Ocean Plastic finished in a mix of Intense Green and Bright Royal. Underfoot a full-length Boost midsole provides cushioning giving way to a Continental rubber outsole for traction.
adidas Ultra Boost 21 Solar Yellow Pink, adidas, FY0373, 180, 124, 87, 87, 6374fd8803a96e36ed3d3f82, adidas Ultra Boost 21, Solar Yellow/Cloud White/Screaming Pink, 2021-01-28, The UltraBoost 21 'Solar Yellow' is a performance runner with a vibrant look. The shoe's upper is built in part with Parley Ocean Plastic finished in Solar Yellow and complemented by a tonal Three-Stripes lacing cage. The external heel counter contrasts the upper in black with Screaming Pink on the branding. Underfoot the full-length Boost midsole provides cushioning with the help of 6% more Boost capsules working with a Linear Energy Push system for energy return.
adidas Ultra Boost 21 Grey Screaming Orange, adidas, FY0372, 180, 146, 107, 107, 6374fd8803a96e36ed3d3f84, adidas Ultra Boost 21, Grey Five/Grey Five/Screaming Orange, 2021-03-01, A sustainable shoe the UltraBoost 21 'Grey Screaming Orange' emerges with a subdued colorway. The shoe's Primeknit upper includes Parley Ocean Plastic finished in grey and supported by a tonal lacing cage and external heel counter. Purple and Screaming Orange add subtle color to that heel counter while underfoot a Boost midsole provides cushioning and a Torsion bar is included for stability. A Continental rubber outsole offers traction.
adidas Ultra Boost 4.0 Power Red Core Black, adidas, EE3703, 180, 264, 120, 120, 6374fd8803a96e36ed3d3f86, adidas Ultra Boost 4.0, Power Red/Core Black/Cloud White, 2018-12-02, The adidas UltraBoost 4.0 ‘Red’ showcases a burgundy and black color scheme on the upper’s Primeknit formation which is designed with a ventilated sock-like fit. The two colors draw focus to the Three-Stripes and branded heel counter while the signature full-length Boost cushioning rests underfoot. A Continental rubber outsole provides superior traction/
adidas Ultra Boost Tech Ink Glow Blue, adidas, G54002, 180, 150, 159, 159, 6374fd8803a96e36ed3d3f89, adidas Ultra Boost, Tech Ink/Glow Blue/Scarlet, 2019-06-20, The UltraBoost 4.0 'Glow Blue' brings a series of blue hues to adidas' performance runner. The shoe's Primeknit upper works a mix of light and dark blue into its knit construction supported by a denim-like Three-Stripes lacing cage. The external heel counter adds contrast via red stitching while the Boost midsole in Glow Blue provides cushioning working with a Torsion bar for stability. A Continental rubber outsole provides traction.
adidas Ultra Boost Uncaged Tech Earth, adidas, BB3901, 180, 200, 135, 135, 6374fd8803a96e36ed3d3f8a, adidas Ultra Boost Uncaged, Vapour Grey/Tech Earth/Auburn, 2016-07-27, The UltraBoost Uncaged 'Tech Earth' features a verdant mix of Tech Earth Vapour Grey and Auburn on its Primeknit upper which is supported by a sock-like collar. A heel counter is included for stability while a white Boost midsole provides contrast. The shoe's construction forgoes the usual lacing cage.
adidas Ultra Boost 2019 Pride (2019), adidas, EF3675, 180, 138, 109, 60, 6374fd8803a96e36ed3d3f8b, adidas Ultra Boost 2019, Cloud White/Scarlet/Bright Yellow, 2019-06-01, Released as part of a collection for Pride Month 2019 the UltraBoost 19 'Pride' features rainbow touches throughout its construction. The shoe's grey Primeknit upper includes a vibrant multicolor pattern along the base of the build with white at the throat and toe. Bright Yellow appears at the eyestay while a translucent midfoot cage and external heel counter support the fit. Underfoot a white Boost midsole is included for cushioning.
adidas Ultra Boost Uncaged White Tint, adidas, DA9157, 180, 190, 122, 122, 6374fd8803a96e36ed3d3f8c, adidas Ultra Boost Uncaged, Footwear White/White Tint/Core Black, 2017-11-30, Forgoing the usual lacing cage the UltraBoost Uncaged 'White Tint' features a Primeknit upper in a greyscale color palette. Supported by a sock-like collar a white heel counter is included for stability. The tooling remains intact with a Boost midsole providing cushioning and a Continental rubber outsole included for traction.
adidas Ultra Boost 19 Black Grey, adidas, EF1339, 180, 149, 100, 100, 6374fd8803a96e36ed3d3f8d, adidas Ultra Boost 19, Core Black/Grey Three/Grey, 2019-08-16, The UltraBoost 19 'Core Black Grey' features a neutral look with colorful accents. The shoe's Primeknit 360 upper appears in black and grey accented by teal threads worked into the top half of the upper and the forefoot. A branded lacing cage supports the fit as does a Fitcounter heel counter while underfoot a dual-density Boost midsole in black provides cushioning. A Torsion bar is included for stability with a Continental rubber outsole for traction.
adidas Ultra Boost Uncaged Parley, adidas, BB4073, 200, 117, 152, 126, 6374fd8803a96e36ed3d3f8e, adidas Ultra Boost Uncaged, Running White/Clear Grey, 2016-11-15, Released in November 2016 the Parley x UltraBoost Uncaged 'Recycled' was limited to 7000 pairs. The shoe's grey and white Primeknit upper is built with 95% recycled ocean plastic while a stitched light blue hit on the heel counter adds the only bit of color. The Uncaged design includes the usual sock-like collar with a tonal Boost unit and Continental rubber outsole emerging underfoot.
adidas Ultra Boost 1.0 Mystery Grey, adidas, AQ5560, 180, 199, 244, 244, 6374fd8803a96e36ed3d3f8f, adidas Ultra Boost 1.0, Grey, 2016-02-12, The adidas UltraBoost 1.0 Limited arrives in a tonal grey finish across its flexible Primeknit upper. The runner’s laces midfoot cage and molded heel counter continue the subdued greyscale color scheme offset by a full-length Boost midsole in standard white. Underfoot a stretchy and durable Continental rubber outsole is rendered in basic black.
adidas Ultra Boost 3.0 Dark Burgundy, adidas, S80732, 180, 215, 85, 85, 6374fd8803a96e36ed3d3f91, adidas Ultra Boost 3.0, Dark Burgundy/Dark Burgundy/Core Black, 2017-09-30, The UltraBoost 3.0 'Deep Burgundy' works a subtle Deep Burgundy into its performance knit construction. The Primeknit upper incorporates the color throughout complemented by black. The lacing cage is finished in Deep Burgundy with the heel counter in black. Underfoot a Boost midsole provides contrast in white giving way to a Continental rubber outsole in black.
adidas Ultra Boost 5.0 DNA Glow in the Dark White Signal Green (W), adidas, G58760, 180, 78, 60, 60, 6374fd8803a96e36ed3d3f93, adidas Ultra Boost 5.0 DNA, Cloud White/Signal Green/Dash Grey, 2020-12-07, The Wmns UltraBoost 5.0 DNA 'Glow In The Dark - White Signal Green' features vibrant accents on its sustainable running construction. Built with Primeknit that incorporates Parley Ocean Plastic the shoe's upper appears primarily in white highlighted by the Signal Green Three-Stripes on the milky white lacing cage which glows in the dark. More glow-in-the-dark detailing emerges on the external heel counter which provides stability while underfoot a full-length Boost midsole is included for cushioning.
adidas Ultra Boost 3.0 LGBT Pride, adidas, CP9632, 200, 150, 140, 123, 6374fd8803a96e36ed3d3f95, adidas Ultra Boost 3.0, Core Black/Utility Black/Footwear White, 2017-06-01, Releasing at the start of Pride Month 2017 the UltraBoost 3.0 Limited 'Pride' is highlighted by the rainbow bubble detailing on the heel counter. The shoe's black Primeknit upper is supported by a tonal lacing cage while a white Boost midsole gives way to a black Continental rubber outsole.
adidas Ultra Boost 3.0 Grey Three, adidas, S82023, 180, 143, 158, 90, 6374fd8803a96e36ed3d3f98, adidas Ultra Boost 3.0, Grey Three/Grey Four, 2017-08-24, The UltraBoost 3.0 'Grey Three' features a heathered construction throughout its Primeknit upper. A solid grey lacing cage adds support as does the black heel counter. A white Boost midsole contrasts the design up top while a grey Continental rubber outsole finishes off the look.
adidas Ultra Boost 2.0 Black Reflective, adidas, BY1795, 200, 93, 77, 77, 6374fd8803a96e36ed3d3f99, adidas Ultra Boost 2.0, Core Black/White, 2016-10-26, The UltraBoost 2.0 Limited 'Black Reflective' features reflective detailing on its running build. Featuring a Primeknit upper with a greyscale pattern throughout the shoe is supported by an external heel counter and a lacing cage. A white Boost midsole adds cushioning with a Continental rubber outsole offering traction.
Nike Air Max 90 Ultra 2.0 Wheat, Nike, 924447-700, 130, 270, 189, 189, 6374fd8803a96e36ed3d3f9c, Nike Air Max 90 Ultra 2.0, Wheat/Light Bone-Black-Wheat, 2018-09-26, Launched in September 2018 the Air Max 90 Ultra 2.0 Leather 'Wheat Pack' sneaker draws style inspiration from the Fall season for its collection. The Wheat exterior features a soft nubuck leather upper with mesh panels for ventilation. Dual-density cushioning is enhanced with visible Air units providing exceptional movement and adaptive fit. The rubber outsole finshes the look to include optimal comfort.
Jordan 1 Retro Ultra High Space Jam, Jordan, 844700-002, 150, 282, 198, 198, 6374fd8803a96e36ed3d3f9e, Jordan 1 Retro, Black/Concord-Black-White, 2016-12-03, Inspired by the Air Jordan 11 'Space Jam' and serving as a homage to the same-name film's 20th anniversary this Air Jordan 1 Ultra High features an expanded neoprene ankle collar and a wool design throughout the top. Shiny black patent leather overlays provide contrasting texture while the Swoosh ' Wings ' logo and Jumpman tongue branding are lined with Concord accents. Underfoot appears a translucent icy blue outsole.
adidas Ultra Boost 20 NASA Halo Silver (GS), adidas, FZ2925, 160, 115, 80, 80, 6374fd8803a96e36ed3d3fa0, adidas Ultra Boost 20, Halo Silver/Dash Grey/Silver Metallic, 2020-12-06, Designed in collbaboration with the American space agency the NASA x UltraBoost 20 J 'Silver Metallic' is a big kids' shoe. The shoe's upper appears entirely in a mix of Dash Grey and Silver Metallic including the Three-Stripes lacing cage and Fitcounter heel counter. Mismatched Artemis badges on the tongues serve as a nod to the NASA program designed to send astronauts back to the moon while underfoot the tonal look continues onto the Boost midsole save for a streak of orange.
adidas Nemeziz Tango 17+ Ultra Boost Agility Trainer White Black, adidas, CG3656, 200, 158, 184, 143, 6374fd8803a96e36ed3d3fa2, adidas Nemeziz Tango 17+ Ultra Boost Agility Trainer, White/Core Black, 2017-06-07, The Nemeziz Tango 17+ 360 Agility UltraBoost 'Footwear White Black' features a simple black and white look on its unique design. The colors emerge in a black and white striped pattern on the laceless upper which is modeled after sports tape. White Three-Stripes stand out on the side wall while a heel counter Boost midsole and Continental rubber outsole are all finished in white.
adidas Ultra Boost 4.0 Cloud White Maroon, adidas, EE3705, 180, 295, 169, 169, 6374fd8803a96e36ed3d3fa9, adidas Ultra Boost 4.0, Cloud White/Maroon/Maroon, 2018-12-02, The adidas alma mater theme resurfaces here with this rendering of the UltraBoost 4.0 ‘White Burgundy’ with the Texas A&M team colors. Boasting a white Primeknit base scarlet tones that shine through the woven design complement the shoe along with Three-Stripes branding. The sock-like design teams up with Boost tooling in the midsole.
